frame_idx,subject_id,subject_name,subject_height_cm,subject_gender,action_id,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z
0,subject_09,Persona 9,176,M,block,0.74588424,0.011507649,1.8082107,0.734777,-0.16434978,1.8010976,0.7437593,-0.3049967,1.8048851,0.7647611,-0.5152316,1.8425102,0.7683359,-0.48584285,1.8041569,0.7673165,-0.49791107,1.6633706,0.51679814,-0.5348189,1.5609261,0.5091922,-0.6830934,1.7356247,0.56763923,-0.75787437,1.7284293,0.5099179,-0.7468679,1.6392356,0.4990831,-0.7342679,1.6197594,0.7562967,-0.47489965,1.8686584,0.7234563,-0.45348686,1.9926021,0.4955955,-0.4981257,2.146073,0.5110357,-0.6790129,2.0013547,0.5455508,-0.7722956,1.9766452,0.53434217,-0.8203248,1.8839636,0.5415209,-0.7780975,1.9231527,0.788118,0.012060727,1.7285881,0.8749882,0.3980055,1.7186506,1.0637417,0.71704817,1.7935671,1.0099541,0.8936165,1.7786378,0.7078002,0.011008915,1.88001,0.55415565,0.3703146,1.9396282,0.5758272,0.751058,1.9644963,0.4594072,0.8630023,2.0187473,0.7595833,-0.594939,1.8543379,0.6052689,-0.59360063,1.8167211,0.6256749,-0.64048845,1.8378464,0.73831105,-0.6953487,1.8404099,0.61583346,-0.59862316,1.866507,0.7147273,-0.57186687,1.945738
1,subject_09,Persona 9,176,M,block,0.7454771,0.012127961,1.8080916,0.7343655,-0.16347429,1.8008741,0.7433336,-0.3039219,1.8046632,0.76209724,-0.5140602,1.8419877,0.7661741,-0.4846984,1.8037657,0.7673703,-0.4973548,1.6633155,0.5167738,-0.53567505,1.5627421,0.5095909,-0.68512845,1.7359775,0.5680505,-0.75964665,1.72812,0.50978357,-0.747077,1.6397554,0.49940616,-0.7352634,1.6198716,0.753868,-0.47375327,1.8681164,0.7221764,-0.4522214,1.9921225,0.49590442,-0.5000123,2.1461024,0.51097,-0.6795167,2.000205,0.5455687,-0.77262044,1.9755409,0.5342551,-0.8199608,1.8826975,0.54139674,-0.77849656,1.9223522,0.78796035,0.012700185,1.7287501,0.87511927,0.39800775,1.7189591,1.063923,0.71629703,1.7942393,1.0142789,0.89364463,1.7801485,0.70716804,0.011611963,1.8796374,0.554262,0.3705848,1.9394362,0.57493937,0.7507165,1.9658484,0.46123773,0.865506,2.0184045,0.75610834,-0.5936034,1.8536267,0.602072,-0.58980227,1.8163476,0.6217564,-0.6369735,1.8372546,0.7333323,-0.69343656,1.8394345,0.6126153,-0.59514165,1.866026,0.7118353,-0.5702056,1.9450493
2,subject_09,Persona 9,176,M,block,0.74493694,0.012905732,1.8081226,0.73371154,-0.16221492,1.8003931,0.7424712,-0.30232334,1.8038634,0.7598966,-0.512187,1.8401448,0.7643035,-0.48274043,1.8021877,0.767522,-0.49586582,1.662226,0.51659364,-0.537466,1.566483,0.5093041,-0.6880601,1.7379034,0.5676579,-0.76224834,1.7292582,0.50882757,-0.74860835,1.6417954,0.49998564,-0.7366843,1.6216624,0.75177413,-0.47206837,1.8663632,0.72027075,-0.4508478,1.9901288,0.49642065,-0.5022836,2.1449592,0.5112126,-0.6812787,1.9993349,0.54560304,-0.77370447,1.9731842,0.5333208,-0.81588656,1.8789706,0.5413981,-0.7792949,1.9216907,0.787841,0.013629296,1.7292795,0.8750326,0.39788565,1.7190092,1.0637968,0.71503013,1.7944033,1.0155787,0.89210683,1.7784952,0.7062484,0.01225327,1.8792188,0.5538774,0.37047678,1.9382476,0.5749802,0.7495509,1.9654871,0.460378,0.86468977,2.0124383,0.7534476,-0.5915436,1.8513333,0.6002469,-0.5840888,1.8136271,0.61874306,-0.6316805,1.8341248,0.7286706,-0.69036937,1.8362013,0.61040443,-0.59005743,1.8631577,0.7094207,-0.5680477,1.9425484
3,subject_09,Persona 9,176,M,block,0.7441389,0.013514123,1.8080727,0.73324144,-0.16146086,1.8002856,0.74222094,-0.3014234,1.8037976,0.758367,-0.51134,1.8391086,0.76297575,-0.48177642,1.8013244,0.76756406,-0.49448168,1.6614996,0.51538587,-0.53931004,1.5726498,0.5090684,-0.6918272,1.7420188,0.56570184,-0.7669683,1.7323548,0.50844395,-0.74956536,1.6450253,0.49987414,-0.7372003,1.6248562,0.7504646,-0.47133422,1.8654773,0.7197052,-0.4506428,1.9893831,0.49648318,-0.506024,2.1431348,0.510703,-0.6838788,1.996434,0.5463797,-0.775176,1.9688282,0.53366935,-0.80748785,1.8730614,0.54114866,-0.7807272,1.9200448,0.7873784,0.014315021,1.7295115,0.87506276,0.39808396,1.7192792,1.0627942,0.71551305,1.7942795,1.0171297,0.8930099,1.777927,0.70514786,0.012791924,1.8789147,0.5531506,0.37092504,1.9369854,0.57341677,0.7496543,1.9647093,0.45948753,0.8670255,2.0041628,0.7514489,-0.59062874,1.8499227,0.601074,-0.5763984,1.8077177,0.6168117,-0.62467664,1.82796,0.7233999,-0.6877136,1.8325322,0.6092425,-0.5831814,1.8572662,0.70566225,-0.5661668,1.9397583
4,subject_09,Persona 9,176,M,block,0.7434138,0.0139688,1.8086815,0.7328105,-0.16083354,1.800608,0.7419312,-0.30065015,1.8039284,0.75661975,-0.5105931,1.8383257,0.76150465,-0.4809286,1.8007197,0.7673218,-0.4936102,1.6610775,0.51391107,-0.54026127,1.5783302,0.5091074,-0.69406426,1.746228,0.5640456,-0.77011573,1.7356458,0.5082953,-0.74996275,1.6482098,0.49922186,-0.73729616,1.6283541,0.7489214,-0.47069415,1.8648233,0.7185267,-0.44989872,1.9886699,0.4967161,-0.51026493,2.141813,0.5102183,-0.6864374,1.9934641,0.5474554,-0.77648556,1.9645636,0.5340377,-0.80120957,1.8675768,0.5406,-0.78194636,1.917614,0.78691566,0.014945782,1.7303715,0.8750626,0.3981697,1.7191699,1.0620365,0.7161268,1.7917047,1.0175893,0.89334464,1.7722462,0.70418614,0.013087827,1.8792971,0.5529207,0.37121478,1.9366161,0.57190835,0.74974465,1.9622623,0.45762062,0.8679119,1.9914818,0.7491709,-0.5897964,1.8487675,0.6012402,-0.5693121,1.8032368,0.6145175,-0.6181768,1.8231907,0.71798754,-0.6851933,1.8295064,0.6078311,-0.57682025,1.8527737,0.70226353,-0.5644138,1.9375969
5,subject_09,Persona 9,176,M,block,0.7428119,0.014331111,1.8091652,0.73244774,-0.16033089,1.8008586,0.7416796,-0.3000292,1.8040209,0.755173,-0.5099955,1.8376652,0.76028484,-0.48024738,1.8002058,0.76709723,-0.4929031,1.660711,0.5126783,-0.54100543,1.5829225,0.5090467,-0.69588244,1.7495972,0.56259346,-0.77268,1.7382591,0.50808203,-0.7502818,1.6507328,0.49858218,-0.73735875,1.6311411,0.7476415,-0.47018442,1.8642695,0.7175294,-0.44931495,1.9880663,0.49683303,-0.51374155,2.1406624,0.5097837,-0.6885381,1.9909664,0.5483119,-0.77753204,1.9609478,0.53430104,-0.7961837,1.8629657,0.54009956,-0.7829021,1.9154727,0.7865278,0.015451372,1.7310598,0.8749721,0.39824656,1.7189656,1.0612931,0.7166929,1.7892942,1.0177522,0.8936647,1.767309,0.70339125,0.01332094,1.8795965,0.55269724,0.37143925,1.9362644,0.5705939,0.74980944,1.9602095,0.45598197,0.8685898,1.9810991,0.747289,-0.5891294,1.8478003,0.6013415,-0.56353945,1.7995946,0.61261487,-0.61288226,1.8193097,0.7135416,-0.68314576,1.8270197,0.60665715,-0.5716404,1.8491212,0.69948983,-0.56299764,1.9358231
6,subject_09,Persona 9,176,M,block,0.74210596,0.014764808,1.8096541,0.7317894,-0.1597586,1.8012142,0.7410272,-0.29935086,1.8042598,0.75327635,-0.50929916,1.8374501,0.75862557,-0.47952175,1.8000942,0.7667634,-0.4921743,1.6607829,0.51163954,-0.54138,1.5865777,0.5086481,-0.69714314,1.7522115,0.5607384,-0.77474684,1.7403927,0.50810736,-0.750333,1.6524172,0.4972221,-0.73712355,1.6332102,0.7459173,-0.46953526,1.8641053,0.71640813,-0.44814295,1.9878472,0.4967829,-0.5167576,2.1396794,0.5096322,-0.69130373,1.9899249,0.54827356,-0.77839565,1.9561039,0.53384596,-0.7949167,1.8573085,0.539064,-0.78318864,1.9127704,0.7858155,0.015954377,1.7316223,0.874655,0.3982913,1.7181764,1.0603341,0.71725523,1.786145,1.0169582,0.89369184,1.7612139,0.70269114,0.013692136,1.8800188,0.5523925,0.37180158,1.9356533,0.56947535,0.7499553,1.9590652,0.45421687,0.86877286,1.9727343,0.74493885,-0.58834887,1.8473896,0.6013746,-0.5582508,1.7956817,0.61068,-0.60796535,1.8152609,0.70911163,-0.68111897,1.8250241,0.6051486,-0.5667847,1.8451886,0.6957192,-0.56137425,1.9342104
7,subject_09,Persona 9,176,M,block,0.74213034,0.014605496,1.8102199,0.7322613,-0.1600479,1.8029786,0.74160117,-0.29966953,1.8066256,0.75498426,-0.50967133,1.8396136,0.759822,-0.47985342,1.8022065,0.7641985,-0.49109375,1.6627756,0.5086618,-0.5403182,1.5889983,0.5060466,-0.6983543,1.7525104,0.55874926,-0.77540654,1.73953,0.5055368,-0.75127596,1.6516439,0.49467182,-0.73714495,1.633089,0.7477644,-0.46992266,1.8663651,0.7183964,-0.44839072,1.9901749,0.49696824,-0.5189934,2.1385632,0.50942653,-0.6940316,1.9891895,0.5483928,-0.7792265,1.9517243,0.53267175,-0.79010814,1.8524559,0.5385481,-0.7835314,1.9106133,0.78503454,0.015413998,1.7317222,0.8745224,0.3977539,1.7180446,1.0592268,0.7177926,1.7843643,1.0123571,0.89342743,1.7601614,0.70344174,0.013876422,1.8810047,0.5508361,0.37125582,1.935926,0.57131845,0.74938893,1.9583958,0.45501542,0.86670774,1.9775348,0.7470447,-0.588789,1.8496151,0.6009054,-0.5622856,1.8094327,0.6127103,-0.611753,1.8278061,0.7122265,-0.6825428,1.8297745,0.6085211,-0.57060033,1.8579211,0.70435816,-0.56275535,1.9389935
8,subject_09,Persona 9,176,M,block,0.741963,0.014714583,1.8107907,0.73222566,-0.15982056,1.8044989,0.741991,-0.29925308,1.8089567,0.7542591,-0.50922066,1.8413813,0.75903004,-0.47937068,1.8040402,0.76153564,-0.4894287,1.6646068,0.50666547,-0.54160863,1.5912045,0.5027032,-0.701048,1.7530092,0.55474174,-0.77848923,1.7400166,0.5036918,-0.7517812,1.651871,0.49276373,-0.7371096,1.6330439,0.7474752,-0.4695288,1.8682395,0.7188253,-0.44819224,1.9921273,0.4967883,-0.5218815,2.1375642,0.50933284,-0.69655204,1.9880614,0.5484368,-0.7797215,1.9471012,0.53183573,-0.78814805,1.8473772,0.53798676,-0.78380114,1.9083072,0.7844471,0.015155844,1.7321539,0.8737068,0.39714104,1.7172704,1.0575559,0.71749645,1.7825965,1.0118291,0.89354086,1.7602286,0.7036532,0.014316686,1.881701,0.5501051,0.370945,1.9363998,0.5720542,0.74865323,1.9590994,0.45844254,0.86791575,1.9822663,0.7458962,-0.58823913,1.85126,0.5993513,-0.5620737,1.8101541,0.61123294,-0.6115733,1.8287194,0.7112725,-0.68213177,1.8313557,0.6067883,-0.57044995,1.8588034,0.702574,-0.56245184,1.9405549
9,subject_09,Persona 9,176,M,block,0.7419112,0.014709216,1.8115402,0.73241955,-0.16004334,1.8062806,0.7424738,-0.2995657,1.8114887,0.75314116,-0.5097918,1.844159,0.7579628,-0.47999537,1.806714,0.7592368,-0.48910692,1.6670252,0.5047814,-0.5434646,1.592471,0.49965385,-0.70370716,1.7538111,0.55126345,-0.78164834,1.7411906,0.50213015,-0.7527979,1.6525642,0.4911542,-0.7389861,1.6331545,0.74684,-0.469978,1.8710285,0.7198175,-0.44805762,1.9952676,0.49569872,-0.5234386,2.1370568,0.50937515,-0.6992593,1.9886805,0.54816556,-0.779569,1.942913,0.5278561,-0.7842418,1.8436055,0.5313866,-0.78419787,1.9096701,0.78401804,0.014771329,1.7325991,0.87336946,0.39715698,1.717911,1.0568632,0.7180137,1.7840327,1.0126544,0.8948701,1.7634505,0.7039415,0.0146532105,1.8827249,0.5496131,0.37138832,1.9374331,0.572263,0.74942446,1.9606837,0.4611984,0.87100464,1.986886,0.7441516,-0.58879876,1.8541988,0.5990387,-0.55814,1.8100439,0.6090603,-0.60801506,1.8288268,0.7070324,-0.6816132,1.8334045,0.60525435,-0.566788,1.858955,0.699763,-0.5617811,1.9428734
