frame_idx,subject_id,subject_name,subject_height_cm,subject_gender,action_id,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z
0,subject_04,Persona 4,170,M,crouch,0.32099557,0.07314597,2.6177938,0.30917686,-0.09527767,2.5987473,0.30676907,-0.2310593,2.6016393,0.30358684,-0.4347849,2.6368186,0.3260486,-0.40572545,2.6080074,0.4014067,-0.40253842,2.4946663,0.3257844,-0.16052823,2.4241219,0.17616229,-0.32059723,2.4521136,0.14753981,-0.3305779,2.5386658,0.13878778,-0.38776085,2.4535565,0.11473632,-0.39400074,2.5462747,0.28374743,-0.3963331,2.6552315,0.20185706,-0.34728247,2.7363167,0.20720835,-0.11711401,2.5988262,0.14675134,-0.32208228,2.6649208,0.052837685,-0.30460292,2.6899166,0.058896907,-0.39027166,2.6364765,0.04453154,-0.32296956,2.6351397,0.4018699,0.07103967,2.5862353,0.3768192,0.4489829,2.542683,0.3608823,0.8127085,2.5278966,0.25488606,0.8438237,2.3877926,0.24806765,0.07504531,2.6462517,0.27947628,0.4540784,2.6262484,0.36381575,0.77111375,2.7934382,0.25085035,0.8900082,2.7864406,0.29281625,-0.5116872,2.6415417,0.1861119,-0.5529746,2.5399075,0.22485113,-0.588141,2.5501132,0.33956063,-0.5810426,2.5871005,0.18722019,-0.5793478,2.581514,0.22854114,-0.56427467,2.6982858
1,subject_04,Persona 4,170,M,crouch,0.32076758,0.0731953,2.616114,0.3091194,-0.09531125,2.5968819,0.3068635,-0.23116812,2.5998023,0.3037601,-0.43508202,2.6345398,0.32627365,-0.40592626,2.605827,0.40109435,-0.4021214,2.4920769,0.3256563,-0.15906547,2.424848,0.17627501,-0.31994182,2.4489348,0.14711897,-0.33050397,2.5352755,0.13775544,-0.38810012,2.450459,0.114624046,-0.39347655,2.5427673,0.28384092,-0.39666578,2.6530046,0.20113389,-0.34698534,2.7329073,0.20628001,-0.116550975,2.595573,0.14654511,-0.32207406,2.6609643,0.053809457,-0.30448166,2.68923,0.058441132,-0.38944757,2.634595,0.043516,-0.32260695,2.6343336,0.40176508,0.07117645,2.5847404,0.37680793,0.44939068,2.541695,0.36106238,0.81333756,2.5273187,0.25392905,0.84348667,2.3877857,0.2477286,0.07501579,2.644405,0.28031778,0.45424485,2.6275327,0.3645476,0.77175677,2.7943077,0.25045374,0.88951206,2.7858627,0.29303274,-0.5120434,2.639071,0.18522963,-0.5536486,2.538669,0.22417825,-0.5887372,2.548436,0.33931935,-0.58134675,2.584095,0.1868845,-0.5800158,2.5802772,0.22953193,-0.56478786,2.6965864
2,subject_04,Persona 4,170,M,crouch,0.32239828,0.07424083,2.6144419,0.31000543,-0.09423182,2.5943055,0.3072452,-0.23019263,2.5964212,0.3022701,-0.4344979,2.6291165,0.3249684,-0.4052519,2.600584,0.39991435,-0.40214735,2.4867663,0.324946,-0.15898062,2.41853,0.17520714,-0.31966978,2.443499,0.1447015,-0.32979813,2.529454,0.1341322,-0.38751206,2.4447908,0.114649504,-0.3919085,2.5377836,0.2827924,-0.39607036,2.6480715,0.20043048,-0.34588647,2.7281806,0.20662169,-0.114244394,2.5925856,0.14617161,-0.32014522,2.6566849,0.05309656,-0.3026926,2.684335,0.058088478,-0.38828507,2.6305842,0.042620588,-0.3211744,2.6306121,0.403259,0.0721191,2.582547,0.37724036,0.45064563,2.540154,0.36095724,0.8149002,2.5267043,0.25290996,0.8434275,2.3873928,0.24948265,0.0761541,2.643203,0.2798185,0.4557539,2.624344,0.36511138,0.7727288,2.7922387,0.25001144,0.88973624,2.785272,0.2907968,-0.5114261,2.6329155,0.18370983,-0.55405873,2.532013,0.22277814,-0.58894765,2.542208,0.33775327,-0.5808536,2.5785472,0.18522392,-0.58022344,2.5738008,0.22712308,-0.56419665,2.6903691
3,subject_04,Persona 4,170,M,crouch,0.32371715,0.07518199,2.613034,0.31070748,-0.09327299,2.5921493,0.30751726,-0.2293273,2.5935771,0.30088052,-0.433965,2.6245437,0.3237628,-0.4046494,2.5961766,0.3989479,-0.40199426,2.4823837,0.3245365,-0.15857379,2.4136367,0.17446044,-0.31925336,2.4383159,0.14260955,-0.32980525,2.5237591,0.13097928,-0.38706118,2.4388564,0.11403138,-0.39164856,2.531726,0.2817737,-0.3955212,2.6439018,0.19956358,-0.34494293,2.7240732,0.2067284,-0.11236633,2.5897734,0.14558904,-0.31856886,2.652788,0.05202777,-0.30135843,2.6791909,0.05762741,-0.38746908,2.6262062,0.042003613,-0.32042748,2.625857,0.40447378,0.07297325,2.5807154,0.37755555,0.4517785,2.538845,0.360794,0.81630754,2.5261207,0.25192997,0.8434423,2.3870203,0.25089538,0.07717372,2.6421769,0.2793801,0.45710987,2.6217802,0.36562735,0.7735812,2.790718,0.24973328,0.89002347,2.7850993,0.28875202,-0.5108629,2.6277163,0.18169771,-0.55390763,2.5267673,0.22069468,-0.58884424,2.5372722,0.33570164,-0.58077884,2.5738437,0.1830634,-0.5798337,2.5687494,0.22478361,-0.5631678,2.6853943
4,subject_04,Persona 4,170,M,crouch,0.32466188,0.07606582,2.6118546,0.31105083,-0.09238362,2.5903218,0.30734715,-0.22852272,2.590964,0.2986862,-0.43346134,2.6200347,0.3218354,-0.40409714,2.591885,0.39737916,-0.40169808,2.4782016,0.32404804,-0.15768605,2.4096277,0.17316991,-0.3180397,2.4329393,0.13963552,-0.32919058,2.5176594,0.12737006,-0.38584912,2.432361,0.11200165,-0.38805345,2.5270064,0.27998552,-0.39499414,2.6398013,0.19779351,-0.34413946,2.719972,0.20657945,-0.11048063,2.587338,0.1441881,-0.3169526,2.6486943,0.050128534,-0.30003333,2.6737335,0.056581214,-0.38650766,2.621307,0.041326847,-0.31985977,2.6196148,0.40534437,0.07374634,2.5791886,0.37781438,0.4528533,2.5378582,0.3607585,0.81766176,2.5257473,0.25091782,0.84368825,2.3870475,0.251907,0.07815741,2.6413107,0.2793092,0.45839608,2.619659,0.3662234,0.7744546,2.789617,0.2497481,0.8905355,2.7847393,0.28577927,-0.51029545,2.6225078,0.17736691,-0.5527615,2.522653,0.21608604,-0.5880828,2.53307,0.3315263,-0.5810787,2.5686727,0.17880917,-0.57846314,2.564813,0.22171533,-0.5615646,2.6810734
5,subject_04,Persona 4,170,M,crouch,0.32561132,0.0785932,2.6116076,0.31037647,-0.08958266,2.5887103,0.30544305,-0.22571954,2.5881355,0.29396138,-0.4308729,2.6145837,0.3175212,-0.40147206,2.58679,0.3935924,-0.39837903,2.4733934,0.3221769,-0.15326999,2.4063127,0.1721159,-0.31484762,2.4266555,0.1328823,-0.32433665,2.5079486,0.108035944,-0.3826021,2.4412131,0.106621675,-0.38020265,2.518827,0.27578405,-0.39240888,2.6348617,0.19535822,-0.3414162,2.716683,0.20643486,-0.10622287,2.586862,0.14130305,-0.31244066,2.646324,0.046571,-0.29528242,2.6666536,0.047868807,-0.38120008,2.6138937,0.03924143,-0.31823274,2.6123447,0.406096,0.07587004,2.5783842,0.37797695,0.45519465,2.5374217,0.36081702,0.82021606,2.525503,0.24975635,0.84378153,2.3873014,0.25303477,0.081048846,2.6415663,0.27905414,0.46154338,2.618819,0.3674619,0.77725154,2.7890983,0.2495362,0.8919668,2.7850459,0.27999577,-0.5075464,2.6160777,0.16884382,-0.54924953,2.5191555,0.2075865,-0.5848237,2.5284941,0.3238612,-0.57851774,2.5610101,0.17124803,-0.57505506,2.561196,0.21726018,-0.55860627,2.6762054
6,subject_04,Persona 4,170,M,crouch,0.326234,0.080797456,2.6115289,0.30959532,-0.08714377,2.5875335,0.30355558,-0.22326472,2.585889,0.28924325,-0.42853484,2.610046,0.31323308,-0.3991524,2.5825827,0.389721,-0.39540944,2.4694183,0.32024208,-0.14929162,2.4036658,0.17050394,-0.31147224,2.4228666,0.12812588,-0.31933707,2.5026584,0.094350375,-0.37263915,2.4609828,0.10278347,-0.3714536,2.5157163,0.27157158,-0.39004925,2.6307523,0.19237037,-0.338592,2.7135253,0.206615,-0.10217241,2.5862315,0.13813415,-0.30791783,2.6434171,0.04294361,-0.29018712,2.6592774,0.039671235,-0.37538692,2.6060023,0.03717744,-0.31599063,2.6045637,0.4065521,0.07770503,2.5778482,0.37807983,0.45721054,2.537187,0.36089846,0.82239765,2.5252867,0.24895228,0.84397084,2.3874044,0.2538077,0.0835861,2.6419,0.2788447,0.46426752,2.6181636,0.36877877,0.7797503,2.7884066,0.24965765,0.893333,2.785055,0.27422604,-0.5050259,2.610677,0.16036637,-0.54554445,2.5166123,0.1989186,-0.58154285,2.5250344,0.31593555,-0.5764835,2.55466,0.16352734,-0.57138246,2.5585916,0.21249248,-0.5554255,2.67236
7,subject_04,Persona 4,170,M,crouch,0.32653543,0.08353486,2.6121297,0.308652,-0.08362643,2.5872965,0.3017619,-0.21928386,2.5848606,0.28378823,-0.42382726,2.6053576,0.30846664,-0.3945597,2.578711,0.38630542,-0.39117995,2.4670253,0.318383,-0.14597133,2.3995075,0.16586974,-0.3039614,2.4210155,0.12256503,-0.3131509,2.5000603,0.08576896,-0.3614163,2.4820845,0.095018715,-0.36098495,2.5138175,0.26662,-0.38551468,2.6264677,0.1876961,-0.33388078,2.7088654,0.2045846,-0.095334426,2.5886664,0.13440733,-0.30108717,2.6392293,0.039120246,-0.28319263,2.6527245,0.030759808,-0.36571854,2.597537,0.034139086,-0.3124932,2.5964222,0.4062479,0.0801863,2.5777535,0.37683654,0.45838234,2.5363548,0.35922673,0.8224065,2.5232255,0.24701263,0.8452877,2.386463,0.2546553,0.086554475,2.6431282,0.27264857,0.4662986,2.6206985,0.3677103,0.7810453,2.7865198,0.2506818,0.8959672,2.7853773,0.26753035,-0.49974295,2.6045666,0.15014672,-0.53729755,2.5153441,0.18809764,-0.5738613,2.5219288,0.3054908,-0.57100254,2.546769,0.1544459,-0.56352687,2.5567267,0.2077329,-0.54960847,2.6679022
8,subject_04,Persona 4,170,M,crouch,0.32600415,0.08875244,2.610798,0.30646583,-0.07670866,2.5862248,0.29846284,-0.21109462,2.5837452,0.27671552,-0.41348755,2.6027026,0.3020166,-0.38482922,2.5767722,0.3804617,-0.38362586,2.4670713,0.31517366,-0.14176582,2.3950238,0.16068801,-0.2943607,2.418712,0.11633164,-0.30481914,2.4961987,0.07537363,-0.34609878,2.4961631,0.08582108,-0.34754342,2.5064437,0.26014048,-0.37531054,2.6236136,0.1803196,-0.32609963,2.704795,0.19895999,-0.08621033,2.5947604,0.12876713,-0.29115114,2.6356945,0.033947527,-0.27370423,2.6458862,0.022030398,-0.3523984,2.5881894,0.030111836,-0.30831808,2.5887053,0.40436935,0.084831566,2.5754647,0.37381962,0.45939118,2.5329769,0.35580266,0.82013774,2.5191092,0.24564204,0.8480778,2.384115,0.25533858,0.0922882,2.642659,0.2633411,0.46861315,2.6240914,0.3641855,0.779972,2.7849832,0.25282902,0.8977619,2.7849433,0.25925842,-0.48839277,2.6012945,0.14198269,-0.5217243,2.5126388,0.17889108,-0.5587684,2.5183992,0.29535967,-0.5586924,2.5426316,0.14580947,-0.548454,2.5532036,0.19912943,-0.5376001,2.6634638
9,subject_04,Persona 4,170,M,crouch,0.32859102,0.1028258,2.6121595,0.30607244,-0.06006373,2.5899498,0.29407418,-0.19193599,2.5859566,0.26602373,-0.39041045,2.599037,0.29174307,-0.36231306,2.574092,0.36800247,-0.36281613,2.4651465,0.3130977,-0.12577933,2.3862572,0.15293977,-0.25971547,2.417797,0.11613322,-0.27733853,2.4936953,0.08131048,-0.32059047,2.5084586,0.09560471,-0.3242014,2.4949489,0.25109363,-0.35305437,2.620869,0.17256562,-0.3117872,2.7035053,0.17518423,-0.077390224,2.634877,0.10667673,-0.2604024,2.6350694,0.017828906,-0.25273857,2.6329231,-0.00089648674,-0.32582515,2.5742507,0.021489728,-0.28729352,2.5820472,0.40260208,0.09806986,2.5727239,0.35386783,0.460545,2.5188472,0.3538047,0.8142335,2.5159771,0.24580501,0.850104,2.385508,0.26185572,0.10711472,2.6477222,0.24838895,0.4748229,2.6415923,0.36245087,0.7801999,2.7883744,0.25283492,0.8964941,2.7848988,0.246346,-0.4633055,2.59568,0.13033222,-0.49402684,2.5077121,0.16638726,-0.5310055,2.513022,0.28133702,-0.532407,2.5370355,0.13379641,-0.5208442,2.547463,0.18642461,-0.51183826,2.6564586
