frame_idx,subject_id,subject_name,subject_height_cm,subject_gender,action_id,joint_0_x,joint_0_y,joint_0_z,joint_1_x,joint_1_y,joint_1_z,joint_2_x,joint_2_y,joint_2_z,joint_3_x,joint_3_y,joint_3_z,joint_4_x,joint_4_y,joint_4_z,joint_5_x,joint_5_y,joint_5_z,joint_6_x,joint_6_y,joint_6_z,joint_7_x,joint_7_y,joint_7_z,joint_8_x,joint_8_y,joint_8_z,joint_9_x,joint_9_y,joint_9_z,joint_10_x,joint_10_y,joint_10_z,joint_11_x,joint_11_y,joint_11_z,joint_12_x,joint_12_y,joint_12_z,joint_13_x,joint_13_y,joint_13_z,joint_14_x,joint_14_y,joint_14_z,joint_15_x,joint_15_y,joint_15_z,joint_16_x,joint_16_y,joint_16_z,joint_17_x,joint_17_y,joint_17_z,joint_18_x,joint_18_y,joint_18_z,joint_19_x,joint_19_y,joint_19_z,joint_20_x,joint_20_y,joint_20_z,joint_21_x,joint_21_y,joint_21_z,joint_22_x,joint_22_y,joint_22_z,joint_23_x,joint_23_y,joint_23_z,joint_24_x,joint_24_y,joint_24_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z,joint_29_x,joint_29_y,joint_29_z,joint_30_x,joint_30_y,joint_30_z,joint_31_x,joint_31_y,joint_31_z
0,subject_10,Persona 10,172,M,kick_left,0.7114146,0.04617013,2.0592191,0.71004957,-0.12624425,2.0759084,0.7220758,-0.26254004,2.0972867,0.75559026,-0.46741068,2.133921,0.767547,-0.43592647,2.1002944,0.8245352,-0.41820797,1.9749775,0.75590503,-0.27398616,1.7593741,0.63288236,-0.45002335,1.8271407,0.6025651,-0.52111375,1.8797592,0.55794424,-0.57953596,1.954615,0.5513347,-0.52544814,1.8893735,0.7343396,-0.43074223,2.1563303,0.65528923,-0.42085367,2.2561226,0.44730896,-0.2555968,2.3207686,0.46176997,-0.43435663,2.1799002,0.49122322,-0.5175687,2.228302,0.5073825,-0.564078,2.1376884,0.5103205,-0.52703696,2.1002197,0.75814176,0.03855861,1.9844065,0.77771854,0.40240118,1.8490119,0.90567595,0.74084127,1.9332049,0.8149907,0.88838434,1.8775748,0.6692786,0.053033773,2.1266813,0.67453235,0.44022068,2.1554909,0.7089072,0.81274784,2.186537,0.5586402,0.87736624,2.1511438,0.75699854,-0.5463738,2.141251,0.6946279,-0.62931687,2.024745,0.7379133,-0.6505237,2.0498495,0.83449924,-0.6049787,2.111072,0.69146913,-0.65016127,2.0703423,0.69491285,-0.6108521,2.1912847
1,subject_10,Persona 10,172,M,kick_left,0.71136904,0.045858577,2.0592232,0.7100237,-0.12666643,2.075826,0.7221133,-0.26304275,2.0971816,0.7558301,-0.4679486,2.134137,0.76779854,-0.43647537,2.1004648,0.82462156,-0.41884226,1.9749717,0.7561374,-0.274093,1.759482,0.63241255,-0.45006165,1.8265535,0.6033707,-0.52166003,1.8792225,0.56020164,-0.5808009,1.9543725,0.55257,-0.52571905,1.8900868,0.73450035,-0.43125412,2.156488,0.65484357,-0.4208555,2.255823,0.44694498,-0.25506574,2.3200297,0.46163547,-0.43383786,2.1789849,0.49309263,-0.516013,2.2277837,0.5081822,-0.56401783,2.1377885,0.5100834,-0.5266303,2.0990856,0.7581937,0.038293514,1.9844054,0.7777859,0.40238863,1.8490366,0.90618926,0.74056,1.934534,0.8154975,0.88826674,1.8790004,0.6691452,0.05268033,2.12669,0.6745405,0.44008526,2.1556149,0.709011,0.8128185,2.186747,0.55866677,0.87729055,2.1509624,0.75731766,-0.54694664,2.1415734,0.6900044,-0.63030255,2.0287602,0.73401284,-0.65165687,2.0522165,0.8329593,-0.6063755,2.108924,0.6885797,-0.650793,2.0744882,0.6971209,-0.6106068,2.1944673
2,subject_10,Persona 10,172,M,kick_left,0.71141505,0.04555752,2.0588226,0.71026057,-0.12726837,2.0752482,0.72290343,-0.26378623,2.0968113,0.7566342,-0.46878245,2.135095,0.7686788,-0.4374577,2.1012068,0.8247065,-0.42059314,1.97503,0.7564265,-0.27394062,1.760258,0.6323415,-0.4503705,1.8266677,0.6055662,-0.52229834,1.8801272,0.56511486,-0.5821361,1.9562318,0.5533561,-0.5268863,1.8908648,0.73522484,-0.43190336,2.1572247,0.6551674,-0.42058623,2.2563868,0.44601578,-0.2557537,2.3208115,0.46177295,-0.4347569,2.17959,0.49408343,-0.51735395,2.22741,0.5083315,-0.5634245,2.1362069,0.5098302,-0.52633214,2.098012,0.7586841,0.038141116,1.9841046,0.77783096,0.4032134,1.8495065,0.90905386,0.74073696,1.9357084,0.82525253,0.89361876,1.8891968,0.6687905,0.05224522,2.1261995,0.6747997,0.44026324,2.155262,0.70965946,0.81357926,2.1863558,0.5587918,0.87791497,2.151303,0.7581207,-0.5478577,2.1430125,0.6868778,-0.63045144,2.0319412,0.73148644,-0.65215147,2.0539143,0.83240575,-0.6075252,2.1077297,0.68676406,-0.65121216,2.0776021,0.6992444,-0.6116427,2.1974683
3,subject_10,Persona 10,172,M,kick_left,0.71163124,0.04524414,2.059023,0.7106942,-0.12779486,2.0758169,0.7231804,-0.26450866,2.097508,0.75749594,-0.46955308,2.136635,0.76959515,-0.43824723,2.1026525,0.82614434,-0.42107466,1.976531,0.7572323,-0.27401185,1.7617565,0.6320068,-0.4505788,1.8266314,0.6080088,-0.52269477,1.881084,0.5711812,-0.58368015,1.9579512,0.5541901,-0.5280548,1.8916198,0.7358358,-0.43262956,2.1585877,0.6553015,-0.42051074,2.2574916,0.44494674,-0.25604033,2.3204727,0.46152157,-0.43513587,2.1789405,0.4939299,-0.5187271,2.2251296,0.5079201,-0.5624971,2.1327152,0.5096137,-0.52694154,2.097146,0.75916404,0.037740327,1.9843309,0.778105,0.40352583,1.8500303,0.90968233,0.74179363,1.935068,0.82397217,0.8936662,1.8867489,0.66876894,0.052010655,2.1263762,0.67496806,0.44058383,2.1554306,0.71001375,0.81442165,2.1865516,0.55860454,0.8779475,2.1512594,0.75922203,-0.54870826,2.1448195,0.68528783,-0.6302235,2.034386,0.7301997,-0.65238196,2.0554438,0.8325488,-0.6087023,2.1077664,0.68584806,-0.6513057,2.0799878,0.7007884,-0.61254525,2.2000391
4,subject_10,Persona 10,172,M,kick_left,0.7119546,0.044780362,2.0592003,0.7110839,-0.12837899,2.0761902,0.723521,-0.2651914,2.098001,0.7574104,-0.47037935,2.1376545,0.76970714,-0.43912435,2.1036446,0.8267291,-0.42238972,1.9775561,0.7579292,-0.27410212,1.7633302,0.6318256,-0.4507853,1.8267297,0.60991573,-0.52321064,1.8816999,0.5757225,-0.5851473,1.9590358,0.5544431,-0.5290352,1.891719,0.73569167,-0.43335804,2.1594684,0.65498835,-0.4204276,2.258258,0.4436449,-0.25636247,2.319857,0.46221685,-0.4355059,2.1783948,0.49469185,-0.51956815,2.223896,0.508064,-0.5620609,2.1307044,0.5102971,-0.5273985,2.0962563,0.75964886,0.037217006,1.9845324,0.77824426,0.40342626,1.8504355,0.9101586,0.74208117,1.9347377,0.8233344,0.8931739,1.8845564,0.6689467,0.05160057,2.1265316,0.67505765,0.4404964,2.1554523,0.7100876,0.8146526,2.1863956,0.5584553,0.8778211,2.1507816,0.7589928,-0.54958624,2.1459877,0.68464833,-0.63044614,2.0350075,0.7295762,-0.6528538,2.055978,0.8322495,-0.60968703,2.108558,0.6851604,-0.65175027,2.0805852,0.700284,-0.61354107,2.2010176
5,subject_10,Persona 10,172,M,kick_left,0.7121801,0.044677395,2.0589433,0.71120137,-0.12833431,2.0758219,0.72337806,-0.26506752,2.0974698,0.7568273,-0.47014886,2.1370406,0.76917154,-0.43894,2.1030655,0.8260561,-0.42267036,1.9769914,0.757136,-0.27457845,1.7629668,0.63225853,-0.45146632,1.8274363,0.6092193,-0.5242759,1.8813001,0.5736085,-0.5864822,1.9577067,0.55485886,-0.5301401,1.8916376,0.735206,-0.43312088,2.1588461,0.6545191,-0.41963756,2.2574275,0.44280756,-0.25673255,2.3197138,0.46264344,-0.43522504,2.1779528,0.49479467,-0.5197416,2.2226558,0.5078022,-0.56146735,2.1291287,0.51082855,-0.5276591,2.0962443,0.75997674,0.03713955,1.9844338,0.7783382,0.4031887,1.8508971,0.91096747,0.7415498,1.9337239,0.8239141,0.8922727,1.8825605,0.6690798,0.0514746,2.1261315,0.67476755,0.44000673,2.155256,0.7097505,0.8138348,2.1860626,0.5584973,0.87774414,2.1509142,0.7582491,-0.54928964,2.1453495,0.68377554,-0.63077635,2.0349808,0.7286835,-0.65306306,2.0560782,0.8314125,-0.6096772,2.108306,0.6842882,-0.6517383,2.0806901,0.6995105,-0.61273026,2.2008235
6,subject_10,Persona 10,172,M,kick_left,0.712196,0.044997163,2.05882,0.7103927,-0.12765454,2.0753775,0.7217754,-0.26419368,2.096702,0.7541019,-0.46906158,2.1358325,0.76659477,-0.43792242,2.1019933,0.8248229,-0.4221619,1.9768448,0.7564639,-0.275024,1.7627107,0.6324597,-0.45180678,1.8274837,0.60828024,-0.5247779,1.8802936,0.57134926,-0.5873105,1.9555316,0.55503094,-0.5307195,1.8907619,0.7327009,-0.43204606,2.1576474,0.6535125,-0.4185552,2.2570298,0.4416416,-0.2568244,2.3192568,0.46303365,-0.43487084,2.1779764,0.4944151,-0.52044076,2.2204094,0.5073849,-0.5608008,2.1265163,0.51130635,-0.5271149,2.096003,0.75993794,0.03737219,1.9845111,0.7781404,0.40238658,1.8505707,0.9115551,0.7395657,1.9333662,0.8256108,0.89053375,1.881759,0.66914505,0.051872935,2.1258273,0.67447096,0.43954924,2.1552262,0.708944,0.8125672,2.1865046,0.5587391,0.87765706,2.150886,0.7551196,-0.54804975,2.14398,0.6892143,-0.63158303,2.0316591,0.73200095,-0.65319616,2.0558856,0.8296952,-0.60847616,2.1135566,0.68657094,-0.65170944,2.0770667,0.69338375,-0.61069983,2.1957037
7,subject_10,Persona 10,172,M,kick_left,0.71220106,0.04522785,2.0586963,0.7097024,-0.12727898,2.0747626,0.7208364,-0.26372018,2.0959456,0.7516377,-0.46865878,2.1346812,0.7643449,-0.43758687,2.10093,0.823309,-0.42223293,1.976234,0.75576407,-0.27502272,1.7622297,0.63238746,-0.45178556,1.827488,0.60802996,-0.52503335,1.879767,0.5705964,-0.58755887,1.9547331,0.5555508,-0.531226,1.8905607,0.7305277,-0.4315676,2.1565382,0.6526986,-0.41778257,2.2567472,0.44051716,-0.25682557,2.3187335,0.46339896,-0.43445906,2.1775527,0.49412262,-0.5207869,2.2186477,0.5071397,-0.5604024,2.1245215,0.51159364,-0.52657396,2.0952935,0.7600819,0.03762698,1.9845817,0.7780545,0.4023496,1.8509527,0.9128374,0.7383123,1.9347223,0.83422726,0.8937621,1.8915899,0.6690249,0.05208189,2.1255286,0.6745035,0.439353,2.155058,0.70905375,0.81196326,2.1865554,0.55955094,0.8782115,2.1509743,0.7520806,-0.547579,2.142683,0.6900538,-0.63184667,2.0288792,0.7317971,-0.6533517,2.0547874,0.8273761,-0.60846,2.1155243,0.6857005,-0.6515276,2.0742617,0.6883658,-0.60949373,2.1925683
8,subject_10,Persona 10,172,M,kick_left,0.7120877,0.04511421,2.0592113,0.70929664,-0.12727499,2.0755827,0.7197874,-0.2636943,2.0967636,0.7500033,-0.4686922,2.1351037,0.7629248,-0.43757537,2.1015117,0.82400817,-0.42204663,1.9780298,0.7568288,-0.274464,1.7643288,0.6326863,-0.4512952,1.8273907,0.6076718,-0.5247118,1.8791065,0.5693583,-0.5873237,1.9535581,0.5558273,-0.530973,1.8900055,0.72886795,-0.43163228,2.1569414,0.6512956,-0.41824317,2.2573435,0.43969154,-0.25626606,2.3179705,0.4636783,-0.43433282,2.1777127,0.49307698,-0.5211815,2.2185771,0.5072278,-0.5604132,2.1244981,0.5117339,-0.5262489,2.0955148,0.7600069,0.037305288,1.9851956,0.77815855,0.40168583,1.8512139,0.9135344,0.7372566,1.934832,0.8339891,0.89209807,1.8898971,0.6688769,0.052155856,2.1259542,0.67449206,0.43928644,2.1547468,0.7093972,0.81171995,2.1857173,0.55994636,0.87830484,2.1509256,0.7502601,-0.5475958,2.1429021,0.6928719,-0.6326112,2.0274322,0.73336035,-0.6539969,2.0551798,0.82630235,-0.608864,2.1194184,0.686577,-0.65189546,2.072664,0.6844372,-0.60890675,2.1904619
9,subject_10,Persona 10,172,M,kick_left,0.7119545,0.044975515,2.059303,0.7088616,-0.12722977,2.075641,0.7189893,-0.26353928,2.096756,0.7492581,-0.46833104,2.1349776,0.7621137,-0.43723804,2.1014075,0.8224307,-0.42125753,1.9777546,0.7560966,-0.27404806,1.7638897,0.63329077,-0.45133007,1.8274447,0.60753864,-0.5245968,1.8788947,0.5682338,-0.58689034,1.9529974,0.5565605,-0.5309381,1.8899935,0.72817063,-0.43131575,2.156829,0.65043765,-0.4182533,2.2569969,0.43901312,-0.25656545,2.3177762,0.46399596,-0.43467999,2.1781397,0.4915999,-0.52084863,2.2210832,0.50792795,-0.56143695,2.128203,0.5121124,-0.5257029,2.0963955,0.75998133,0.037104174,1.985476,0.77851117,0.4011502,1.851828,0.9128121,0.73694193,1.9345436,0.8316985,0.8906239,1.887973,0.6686465,0.052073445,2.1258757,0.6740159,0.43882626,2.154253,0.7085758,0.8109127,2.1849732,0.5594626,0.878049,2.150623,0.74953693,-0.5471556,2.142754,0.68904346,-0.63296443,2.0296032,0.73006874,-0.6543139,2.0567071,0.824742,-0.60921794,2.1183105,0.68368614,-0.6516405,2.0752196,0.6844728,-0.6073049,2.1925528
